"@timestamp","fields.ccode","event.original","log.file.path","_index","fields.pxesrv_id","fields.exam_mode"
"May 30, 2026 @ 10:56:11.422","7,101","2026-05-30 10:56:08,322 , script_run_time=2026-05-30 10:56:03 , event_date=2026-05-30 10:56:08.320538 , centercode=7101 , macid=e4:54:e8:d8:05:80 , ip=10.0.0.61 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0737",live
"May 30, 2026 @ 10:56:11.377","3,018","2026-05-30 10:56:08,148 , script_run_time=2026-05-30 10:56:03 , event_date=2026-05-30 10:56:08.146345 , centercode=3018 , macid=ec:a8:6b:63:5f:ec , ip=10.0.0.27 , flag=IAC25M , status=IAC25M , score=90","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0807",live
"May 30, 2026 @ 10:56:11.377","3,018","2026-05-30 10:56:08,128 , script_run_time=2026-05-30 10:56:03 , event_date=2026-05-30 10:56:08.126721 , centercode=3018 , macid=00:e0:4d:4c:71:e7 , ip=10.0.0.29 , flag=IAC25M , status=IAC25M , score=90","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0807",live
"May 30, 2026 @ 10:56:11.376","3,018","2026-05-30 10:56:07,780 , script_run_time=2026-05-30 10:56:03 , event_date=2026-05-30 10:55:01 , centercode=3018 , macid=00:e0:27:0a:c1:5c , ip=10.0.0.94 , flag=PRCPORT , status=[35680] , score=90","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0807",live
"May 30, 2026 @ 10:56:11.334","6,012","2026-05-30 10:56:04,401 , script_run_time=2026-05-30 10:56:02 , event_date=2026-05-30 10:56:04.400078 , centercode=6012 , macid=1c:69:7a:d6:9a:ff , ip=10.0.0.41 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0977",live
"May 30, 2026 @ 10:56:11.333","6,012","2026-05-30 10:56:04,384 , script_run_time=2026-05-30 10:56:02 , event_date=2026-05-30 10:56:04.381827 , centercode=6012 , macid=04:0e:3c:30:51:ea , ip=10.0.0.29 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0977",live
"May 30, 2026 @ 10:56:11.294","1,104","2026-05-30 10:56:08,801 , script_run_time=2026-05-30 10:56:02 , event_date=2026-05-30 10:56:08.798884 , centercode=1104 , macid=00:d8:61:95:20:68 , ip=10.0.0.21 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0456",live
"May 30, 2026 @ 10:56:11.293","1,104","2026-05-30 10:56:08,795 , script_run_time=2026-05-30 10:56:02 , event_date=2026-05-30 10:56:08.793346 , centercode=1104 , macid=00:d8:61:47:a0:10 , ip=10.0.0.22 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0456",live
"May 30, 2026 @ 10:56:11.261","7,104","2026-05-30 10:56:08,817 , script_run_time=2026-05-30 10:56:02 , event_date=2026-05-30 10:56:08.815873 , centercode=7104 , macid=00:e0:4c:f8:13:db , ip=10.0.0.129 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0601",live
"May 30, 2026 @ 10:56:11.260","7,104","2026-05-30 10:56:08,735 , script_run_time=2026-05-30 10:56:02 , event_date=2026-05-30 10:56:08.733235 , centercode=7104 , macid=00:e0:4c:ab:37:59 , ip=10.0.0.124 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0601",live
"May 30, 2026 @ 10:56:11.260","7,104","2026-05-30 10:56:08,793 , script_run_time=2026-05-30 10:56:02 , event_date=2026-05-30 10:56:08.791667 , centercode=7104 , macid=0a:e0:af:bf:32:52 , ip=10.0.0.178 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0601",live
"May 30, 2026 @ 10:56:11.260","7,104","2026-05-30 10:56:08,777 , script_run_time=2026-05-30 10:56:02 , event_date=2026-05-30 10:56:08.775492 , centercode=7104 , macid=00:e0:4c:a8:37:0f , ip=10.0.0.103 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0601",live
"May 30, 2026 @ 10:56:11.209","1,162","2026-05-30 10:56:08,914 , script_run_time=2026-05-30 10:56:02 , event_date=2026-05-30 10:56:08.912086 , centercode=1162 , macid=a0:d3:c1:2c:c7:c2 , ip=10.0.0.177 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0446",live
"May 30, 2026 @ 10:56:11.202","2,048","2026-05-30 10:56:06,934 , script_run_time=2026-05-30 10:56:02 , event_date=2026-05-30 10:56:06.931493 , centercode=2048 , macid=b8:ae:ed:b3:45:f4 , ip=10.0.0.47 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0526",live
"May 30, 2026 @ 10:56:11.202","2,048","2026-05-30 10:56:06,911 , script_run_time=2026-05-30 10:56:02 , event_date=2026-05-30 10:56:06.909837 , centercode=2048 , macid=18:c0:4d:59:b1:ff , ip=10.0.0.66 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0526",live
"May 30, 2026 @ 10:56:11.201","6,024","2026-05-30 10:56:07,501 , script_run_time=2026-05-30 10:56:03 , event_date=2026-05-30 10:56:07.498603 , centercode=6024 , macid=2c:41:38:a6:0a:01 , ip=10.0.0.109 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0192",live
"May 30, 2026 @ 10:56:11.201","2,048","2026-05-30 10:56:06,783 , script_run_time=2026-05-30 10:56:02 , event_date=2026-05-30 10:56:06.781203 , centercode=2048 , macid=80:ce:62:ed:f5:0d , ip=10.0.0.136 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0526",live
"May 30, 2026 @ 10:56:11.180","5,019","2026-05-30 10:56:07,825 , script_run_time=2026-05-30 10:56:02 , event_date=2026-05-30 10:56:07.824270 , centercode=5019 , macid=78:e3:b5:9c:9a:f3 , ip=10.0.0.25 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0263",live
"May 30, 2026 @ 10:56:11.179","5,019","2026-05-30 10:56:05,023 , script_run_time=2026-05-30 10:56:02 , event_date=2026-05-30 10:54:16 , centercode=5019 , macid=78:e3:b5:94:a1:87 , ip=10.0.0.138 , flag=restart , status=76 , score=1","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0263",live
"May 30, 2026 @ 10:56:11.175","9,062","2026-05-30 10:56:08,254 , script_run_time=2026-05-30 10:56:02 , event_date=2026-05-30 10:56:08.252970 , centercode=9062 , macid=50:65:f3:39:06:d7 , ip=10.0.0.54 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0595",live
"May 30, 2026 @ 10:56:11.121","1,011","2026-05-30 10:56:09,153 , script_run_time=2026-05-30 10:56:03 , event_date=2026-05-30 10:56:09.150581 , centercode=1011 , macid=00:d8:61:3b:af:ae , ip=10.0.0.29 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0723",live
"May 30, 2026 @ 10:56:11.081","1,100","2026-05-30 10:56:06,426 , script_run_time=2026-05-30 10:56:02 , event_date=2026-05-30 10:56:06.424500 , centercode=1100 , macid=6c:4b:90:1a:45:37 , ip=10.0.0.107 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0329",live
"May 30, 2026 @ 10:56:11.058","4,028","2026-05-30 10:56:07,824 , script_run_time=2026-05-30 10:56:02 , event_date=2026-05-30 10:56:07.822288 , centercode=4028 , macid=48:0f:cf:51:03:23 , ip=10.0.0.162 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0211",live
"May 30, 2026 @ 10:56:11.058","4,028","2026-05-30 10:56:07,766 , script_run_time=2026-05-30 10:56:02 , event_date=2026-05-30 10:56:07.765034 , centercode=4028 , macid=64:00:6a:33:43:47 , ip=10.0.0.142 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0211",live
"May 30, 2026 @ 10:56:11.058","4,028","2026-05-30 10:56:07,895 , script_run_time=2026-05-30 10:56:02 , event_date=2026-05-30 10:56:07.893495 , centercode=4028 , macid=78:e3:b5:a3:54:d4 , ip=10.0.0.120 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0211",live
"May 30, 2026 @ 10:56:11.058","4,028","2026-05-30 10:56:07,992 , script_run_time=2026-05-30 10:56:02 , event_date=2026-05-30 10:56:07.991154 , centercode=4028 , macid=2c:44:fd:10:18:fd , ip=10.0.0.165 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0211",live
"May 30, 2026 @ 10:56:11.058","4,028","2026-05-30 10:56:07,967 , script_run_time=2026-05-30 10:56:02 , event_date=2026-05-30 10:56:07.965839 , centercode=4028 , macid=78:ac:c0:bd:9c:ee , ip=10.0.0.54 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0211",live
"May 30, 2026 @ 10:56:11.058","4,028","2026-05-30 10:56:07,900 , script_run_time=2026-05-30 10:56:02 , event_date=2026-05-30 10:56:07.898605 , centercode=4028 , macid=64:00:6a:44:af:49 , ip=10.0.0.204 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0211",live
"May 30, 2026 @ 10:56:11.057","4,028","2026-05-30 10:56:07,755 , script_run_time=2026-05-30 10:56:02 , event_date=2026-05-30 10:56:07.753096 , centercode=4028 , macid=b0:83:fe:9f:a9:a9 , ip=10.0.0.147 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0211",live
"May 30, 2026 @ 10:56:11.012","1,165","2026-05-30 10:56:08,028 , script_run_time=2026-05-30 10:56:03 , event_date=2026-05-30 10:56:08.026356 , centercode=1165 , macid=f8:0f:41:b5:4b:a5 , ip=10.0.0.144 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0417",live
"May 30, 2026 @ 10:56:11.011","9,012","2026-05-30 10:56:09,651 , script_run_time=2026-05-30 10:56:03 , event_date=2026-05-30 10:56:09.649871 , centercode=9012 , macid=00:23:24:75:50:87 , ip=10.0.0.25 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0806",live
"May 30, 2026 @ 10:56:11.011","1,165","2026-05-30 10:56:08,003 , script_run_time=2026-05-30 10:56:03 , event_date=2026-05-30 10:56:08.001224 , centercode=1165 , macid=e8:39:35:4a:5a:cd , ip=10.0.0.85 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0417",live
"May 30, 2026 @ 10:56:11.011","1,165","2026-05-30 10:56:07,923 , script_run_time=2026-05-30 10:56:03 , event_date=2026-05-30 10:56:07.921586 , centercode=1165 , macid=18:03:73:af:50:df , ip=10.0.0.135 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0417",live
"May 30, 2026 @ 10:56:11.011","1,165","2026-05-30 10:56:07,899 , script_run_time=2026-05-30 10:56:03 , event_date=2026-05-30 10:56:07.897627 , centercode=1165 , macid=2c:41:38:a9:48:da , ip=10.0.0.110 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0417",live
"May 30, 2026 @ 10:56:11.008","1,165","2026-05-30 10:56:07,859 , script_run_time=2026-05-30 10:56:03 , event_date=2026-05-30 10:56:07.857590 , centercode=1165 , macid=e8:39:35:5d:25:6a , ip=10.0.0.42 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0417",live
"May 30, 2026 @ 10:56:11.006","9,012","2026-05-30 10:56:09,580 , script_run_time=2026-05-30 10:56:03 , event_date=2026-05-30 10:56:09.578303 , centercode=9012 , macid=00:23:24:6a:62:58 , ip=10.0.0.132 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0806",live
"May 30, 2026 @ 10:56:10.989","4,060","2026-05-30 10:56:08,564 , script_run_time=2026-05-30 10:56:03 , event_date=2026-05-30 10:56:08.562875 , centercode=4060 , macid=b8:ac:6f:ab:f3:c9 , ip=10.0.0.77 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0425",live
"May 30, 2026 @ 10:56:10.989","4,060","2026-05-30 10:56:08,532 , script_run_time=2026-05-30 10:56:03 , event_date=2026-05-30 10:56:08.530222 , centercode=4060 , macid=00:e0:4c:36:25:f9 , ip=10.0.0.73 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0425",live
"May 30, 2026 @ 10:56:10.989","4,060","2026-05-30 10:56:08,542 , script_run_time=2026-05-30 10:56:03 , event_date=2026-05-30 10:56:08.540586 , centercode=4060 , macid=00:e0:4c:36:25:76 , ip=10.0.0.51 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0425",live
"May 30, 2026 @ 10:56:10.974","2,009","2026-05-30 10:56:07,685 , script_run_time=2026-05-30 10:56:02 , event_date=2026-05-30 10:56:07.682984 , centercode=2009 , macid=d4:c9:ef:db:88:16 , ip=10.0.0.187 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0051",live
"May 30, 2026 @ 10:56:10.974","2,009","2026-05-30 10:56:07,707 , script_run_time=2026-05-30 10:56:02 , event_date=2026-05-30 10:56:07.705580 , centercode=2009 , macid=34:17:eb:a2:61:95 , ip=10.0.0.197 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0051",live
"May 30, 2026 @ 10:56:10.974","2,009","2026-05-30 10:56:07,596 , script_run_time=2026-05-30 10:56:02 , event_date=2026-05-30 10:56:07.595000 , centercode=2009 , macid=cc:52:af:42:c4:90 , ip=10.0.0.26 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0051",live
"May 30, 2026 @ 10:56:10.973","2,009","2026-05-30 10:56:07,541 , script_run_time=2026-05-30 10:56:02 , event_date=2026-05-30 10:56:07.540036 , centercode=2009 , macid=cc:52:af:42:c5:75 , ip=10.0.0.56 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0051",live
"May 30, 2026 @ 10:56:10.973","2,009","2026-05-30 10:56:07,575 , script_run_time=2026-05-30 10:56:02 , event_date=2026-05-30 10:56:07.573799 , centercode=2009 , macid=00:e0:4c:ab:03:f1 , ip=10.0.0.22 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0051",live
"May 30, 2026 @ 10:56:10.952","1,006","2026-05-30 10:56:09,815 , script_run_time=2026-05-30 10:56:02 , event_date=2026-05-30 10:56:09.813784 , centercode=1006 , macid=e8:80:88:16:e0:d5 , ip=10.0.0.119 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0996",live
"May 30, 2026 @ 10:56:10.952","1,006","2026-05-30 10:56:09,790 , script_run_time=2026-05-30 10:56:02 , event_date=2026-05-30 10:56:09.788890 , centercode=1006 , macid=9c:2d:cd:4f:82:40 , ip=10.0.0.115 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0996",live
"May 30, 2026 @ 10:56:10.952","1,006","2026-05-30 10:56:09,798 , script_run_time=2026-05-30 10:56:02 , event_date=2026-05-30 10:56:09.796532 , centercode=1006 , macid=e8:80:88:16:e9:ed , ip=10.0.0.118 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0996",live
"May 30, 2026 @ 10:56:10.952","1,006","2026-05-30 10:56:09,808 , script_run_time=2026-05-30 10:56:02 , event_date=2026-05-30 10:56:09.806257 , centercode=1006 , macid=9c:2d:cd:f2:0f:b3 , ip=10.0.0.102 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0996",live
"May 30, 2026 @ 10:56:10.952","1,006","2026-05-30 10:56:09,820 , script_run_time=2026-05-30 10:56:02 , event_date=2026-05-30 10:56:09.819044 , centercode=1006 , macid=6c:24:08:97:01:9c , ip=10.0.0.106 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0996",live
"May 30, 2026 @ 10:56:10.951","1,006","2026-05-30 10:56:09,639 , script_run_time=2026-05-30 10:56:02 , event_date=2026-05-30 10:56:09.637193 , centercode=1006 , macid=e8:80:88:1b:42:cc , ip=10.0.0.137 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0996",live
"May 30, 2026 @ 10:56:10.951","1,006","2026-05-30 10:56:09,728 , script_run_time=2026-05-30 10:56:02 , event_date=2026-05-30 10:56:09.726509 , centercode=1006 , macid=9c:2d:cd:f2:0a:bc , ip=10.0.0.135 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0996",live
"May 30, 2026 @ 10:56:10.951","1,006","2026-05-30 10:56:09,627 , script_run_time=2026-05-30 10:56:02 , event_date=2026-05-30 10:56:09.624651 , centercode=1006 , macid=9c:2d:cd:4f:7d:4c , ip=10.0.0.144 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0996",live
"May 30, 2026 @ 10:56:10.951","1,006","2026-05-30 10:56:09,722 , script_run_time=2026-05-30 10:56:02 , event_date=2026-05-30 10:56:09.720460 , centercode=1006 , macid=e8:80:88:16:e5:5c , ip=10.0.0.116 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0996",live
"May 30, 2026 @ 10:56:10.951","1,006","2026-05-30 10:56:09,775 , script_run_time=2026-05-30 10:56:02 , event_date=2026-05-30 10:56:09.773548 , centercode=1006 , macid=e8:80:88:16:eb:3c , ip=10.0.0.101 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0996",live
"May 30, 2026 @ 10:56:10.951","1,006","2026-05-30 10:56:09,783 , script_run_time=2026-05-30 10:56:02 , event_date=2026-05-30 10:56:09.780936 , centercode=1006 , macid=e8:80:88:16:e7:ac , ip=10.0.0.104 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0996",live
"May 30, 2026 @ 10:56:10.951","1,006","2026-05-30 10:56:09,633 , script_run_time=2026-05-30 10:56:02 , event_date=2026-05-30 10:56:09.631039 , centercode=1006 , macid=6c:24:08:9c:6b:19 , ip=10.0.0.124 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0996",live
"May 30, 2026 @ 10:56:10.950","1,006","2026-05-30 10:56:09,606 , script_run_time=2026-05-30 10:56:02 , event_date=2026-05-30 10:56:09.604029 , centercode=1006 , macid=9c:2d:cd:4f:84:e2 , ip=10.0.0.146 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0996",live
"May 30, 2026 @ 10:56:10.922","5,026","2026-05-30 10:56:10,266 , script_run_time=2026-05-30 10:56:02 , event_date=2026-05-30 10:56:10.264259 , centercode=5026 , macid=00:e0:0b:0f:26:e6 , ip=10.0.0.164 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0374",live
"May 30, 2026 @ 10:56:10.922","5,026","2026-05-30 10:56:10,229 , script_run_time=2026-05-30 10:56:02 , event_date=2026-05-30 10:56:10.227959 , centercode=5026 , macid=00:e0:0b:02:06:95 , ip=10.0.0.159 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0374",live
"May 30, 2026 @ 10:56:10.922","5,026","2026-05-30 10:56:10,276 , script_run_time=2026-05-30 10:56:02 , event_date=2026-05-30 10:56:10.275083 , centercode=5026 , macid=00:e0:0b:0a:06:ef , ip=10.0.0.97 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0374",live
"May 30, 2026 @ 10:56:10.921","5,026","2026-05-30 10:56:10,157 , script_run_time=2026-05-30 10:56:02 , event_date=2026-05-30 10:56:10.155885 , centercode=5026 , macid=00:e0:0b:0c:07:87 , ip=10.0.0.151 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0374",live
"May 30, 2026 @ 10:56:10.921","5,026","2026-05-30 10:56:10,222 , script_run_time=2026-05-30 10:56:02 , event_date=2026-05-30 10:56:10.220885 , centercode=5026 , macid=00:e0:0b:01:08:91 , ip=10.0.0.55 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0374",live
"May 30, 2026 @ 10:56:10.878","8,057","2026-05-30 10:56:06,956 , script_run_time=2026-05-30 10:56:02 , event_date=2026-05-30 10:56:06.952067 , centercode=8057 , macid=70:85:c2:38:7d:a4 , ip=10.0.0.35 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX1036",live
"May 30, 2026 @ 10:56:10.838","9,046","2026-05-30 10:56:10,775 , script_run_time=2026-05-30 10:56:02 , event_date=2026-05-30 10:56:10.772746 , centercode=9046 , macid=64:00:6a:60:e3:c6 , ip=10.0.0.54 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0256",live
"May 30, 2026 @ 10:56:10.837","9,046","2026-05-30 10:56:10,730 , script_run_time=2026-05-30 10:56:02 , event_date=2026-05-30 10:56:10.727876 , centercode=9046 , macid=64:00:6a:55:39:be , ip=10.0.0.94 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0256",live
"May 30, 2026 @ 10:56:10.723","3,006","2026-05-30 10:56:04,937 , script_run_time=2026-05-30 10:56:03 , event_date=2026-05-30 10:56:04.935274 , centercode=3006 , macid=a4:1f:72:57:ad:1c , ip=10.0.0.30 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0772",live
"May 30, 2026 @ 10:56:10.711","2,021","2026-05-30 10:56:06,229 , script_run_time=2026-05-30 10:56:02 , event_date=2026-05-30 10:56:06.227277 , centercode=2021 , macid=00:e0:4c:c2:02:f5 , ip=10.0.0.78 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0740",live
"May 30, 2026 @ 10:56:10.654","3,011","2026-05-30 10:56:06,815 , script_run_time=2026-05-30 10:56:02 , event_date=2026-05-30 10:56:06.813500 , centercode=3011 , macid=c8:a9:70:db:cb:53 , ip=10.0.0.136 , flag=IAC25M , status=IAC25M , score=90","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0721",live
"May 30, 2026 @ 10:56:10.654","3,011","2026-05-30 10:56:06,794 , script_run_time=2026-05-30 10:56:02 , event_date=2026-05-30 10:56:06.793106 , centercode=3011 , macid=66:71:d3:92:46:b4 , ip=10.0.0.119 , flag=IAC25M , status=IAC25M , score=90","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0721",live
"May 30, 2026 @ 10:56:10.654","3,011","2026-05-30 10:56:06,810 , script_run_time=2026-05-30 10:56:02 , event_date=2026-05-30 10:56:06.808237 , centercode=3011 , macid=5c:f5:56:bc:05:f3 , ip=10.0.0.137 , flag=IAC25M , status=IAC25M , score=90","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0721",live
"May 30, 2026 @ 10:56:10.653","3,011","2026-05-30 10:56:06,785 , script_run_time=2026-05-30 10:56:02 , event_date=2026-05-30 10:56:06.783559 , centercode=3011 , macid=58:2f:9b:25:6a:ef , ip=10.0.0.124 , flag=IAC25M , status=IAC25M , score=90","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0721",live
"May 30, 2026 @ 10:56:10.653","3,011","2026-05-30 10:56:06,766 , script_run_time=2026-05-30 10:56:02 , event_date=2026-05-30 10:56:06.764689 , centercode=3011 , macid=ac:46:71:db:f1:f6 , ip=10.0.0.115 , flag=IAC25M , status=IAC25M , score=90","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0721",live
"May 30, 2026 @ 10:56:10.653","3,011","2026-05-30 10:56:06,778 , script_run_time=2026-05-30 10:56:02 , event_date=2026-05-30 10:56:06.776672 , centercode=3011 , macid=c8:a9:70:6a:31:be , ip=10.0.0.120 , flag=IAC25M , status=IAC25M , score=90","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0721",live
"May 30, 2026 @ 10:56:10.653","3,011","2026-05-30 10:56:06,771 , script_run_time=2026-05-30 10:56:02 , event_date=2026-05-30 10:56:06.769766 , centercode=3011 , macid=28:ba:3c:bf:dc:ad , ip=10.0.0.123 , flag=IAC25M , status=IAC25M , score=90","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0721",live
